PLAYER_ID,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,SEASON
202703,1.7,0.9,0.8,4.19,4.5,3.89,15-16
201593,0.8,0.4,0.4,3.72,3.64,3.73,15-16
202696,2.1,1.1,1.0,4.01,4.21,3.8,15-16
203943,1.1,0.6,0.5,4.35,4.66,4.03,15-16
1626181,1.1,0.6,0.5,4.43,4.66,4.18,15-16
202708,1.9,1.1,0.9,4.36,4.98,3.79,15-16
201564,1.8,0.9,0.9,4.06,4.24,3.9,15-16
201600,1.2,0.6,0.5,4.04,4.35,3.73,15-16
201956,1.9,1.0,0.9,4.31,4.79,3.86,15-16
203111,1.1,0.6,0.5,4.37,4.75,3.96,15-16
203490,2.3,1.2,1.1,4.49,4.89,4.12,15-16
200782,2.1,1.1,1.0,4.06,4.2,3.93,15-16
203798,1.4,0.8,0.7,4.27,4.52,4.0,15-16
203143,1.1,0.6,0.5,4.62,4.77,4.46,15-16
1626192,0.3,0.2,0.1,4.26,4.5,3.9,15-16
201976,2.2,1.1,1.0,4.54,4.96,4.15,15-16
202335,1.7,0.9,0.8,3.98,4.16,3.78,15-16
201988,1.6,0.9,0.7,4.77,5.31,4.22,15-16
2200,2.1,1.1,1.0,3.91,4.19,3.62,15-16
202331,2.5,1.3,1.1,4.28,4.62,3.93,15-16
200794,2.3,1.2,1.1,4.2,4.53,3.88,15-16
1718,1.1,0.6,0.5,3.74,3.93,3.54,15-16
203515,1.0,0.5,0.5,4.76,5.2,4.35,15-16
203112,1.1,0.6,0.5,4.32,4.55,4.09,15-16
1626154,0.6,0.3,0.3,4.27,4.6,3.93,15-16
200765,2.4,1.3,1.2,4.1,4.4,3.82,15-16
1626176,0.4,0.2,0.2,3.92,3.79,4.08,15-16
201196,1.4,0.7,0.7,4.23,4.64,3.85,15-16
200751,1.4,0.7,0.6,4.1,4.42,3.78,15-16
1626173,1.0,0.5,0.5,4.4,4.52,4.29,15-16
2446,0.7,0.4,0.3,4.29,4.47,4.09,15-16
