PLAYER_ID,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,SEASON
1630177,40.0,19.3,2.3,3.38,2.94,0.177,0.2,0.0,0.5,21-22
1629033,14.2,8.2,0.5,2.28,1.27,0.178,0.2,0.0,0.2,21-22
1628418,26.3,17.3,0.8,1.82,0.41,0.283,1.9,1.2,3.7,21-22
204025,39.0,13.4,3.0,4.58,4.02,0.083,0.3,0.0,0.3,21-22
203501,46.1,28.6,1.8,2.39,1.49,0.309,0.5,0.1,0.8,21-22
1627789,15.5,8.9,0.4,1.68,0.86,0.282,0.1,0.0,0.6,21-22
202699,63.7,36.6,3.1,2.93,2.0,0.27,1.0,2.6,2.0,21-22
203107,34.8,14.8,2.6,4.41,4.0,0.103,0.3,0.0,1.1,21-22
1628396,13.9,7.0,0.3,1.44,0.35,0.213,1.5,0.1,2.8,21-22
203503,17.2,8.7,0.5,1.65,0.58,0.205,0.2,0.0,0.5,21-22
1628470,27.3,15.7,0.8,1.84,0.89,0.242,0.5,0.0,1.8,21-22
1629027,82.9,25.1,8.7,6.3,5.79,0.342,0.2,0.0,0.7,21-22
1629309,11.0,2.0,0.3,1.5,0.73,0.0,0.0,0.0,0.0,21-22
1630200,36.9,12.3,2.8,4.59,4.05,0.162,0.4,0.0,0.9,21-22
1630544,35.1,21.4,2.0,3.47,2.97,0.297,0.1,0.0,0.4,21-22
1629682,26.7,9.3,1.9,4.25,4.25,0.125,0.0,0.0,0.3,21-22
1630570,32.9,16.4,1.2,2.14,1.15,0.231,2.3,0.6,2.3,21-22
1630235,24.4,9.0,2.0,5.01,4.56,0.133,0.2,0.0,0.5,21-22
1630243,9.3,6.1,0.3,2.0,1.45,0.462,0.1,0.0,0.9,21-22
1630286,9.0,6.0,0.3,1.91,1.11,0.333,0.5,0.0,1.0,21-22
2772,24.6,14.3,0.6,1.56,0.58,0.162,0.3,0.0,0.9,21-22
203504,22.3,10.5,1.8,4.88,4.5,0.228,0.1,0.0,0.1,21-22
1626168,35.0,20.3,1.1,1.92,0.87,0.3,1.3,1.1,2.2,21-22
1630530,13.7,9.9,0.4,1.74,0.89,0.393,0.2,0.0,1.0,21-22
202684,21.0,13.0,0.7,1.88,0.62,0.29,2.4,0.7,4.5,21-22
1628972,19.1,9.9,0.6,1.93,1.18,0.224,0.3,0.0,0.9,21-22
1629660,34.5,18.6,2.1,3.69,3.08,0.206,0.2,0.0,0.4,21-22
1629076,10.7,5.8,0.3,1.61,0.4,0.315,1.3,0.1,2.1,21-22
1629788,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21-22
1629639,65.3,30.6,4.7,4.32,3.83,0.317,0.5,0.0,1.0,21-22
204020,25.7,14.8,1.2,2.78,2.26,0.11,0.5,0.0,0.0,21-22
1630179,2.0,0.5,0.2,5.5,4.25,0.5,0.0,0.0,0.0,21-22
1630169,81.3,33.4,6.0,4.41,3.74,0.189,0.3,0.0,0.7,21-22
1630178,78.6,31.5,5.8,4.45,3.81,0.222,0.2,0.0,0.4,21-22
1627820,14.5,8.5,0.6,2.69,2.0,0.195,0.3,0.0,0.5,21-22
1626145,46.4,17.7,3.8,4.95,4.51,0.185,0.2,0.0,0.2,21-22
1628962,9.1,5.7,0.2,1.39,0.29,0.519,0.4,0.1,3.9,21-22
2617,9.2,5.4,0.3,1.66,0.39,0.267,0.9,0.2,1.8,21-22
