PLAYER_ID,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,SEASON
203090,0.654,0.346,0.605,0.022,0.286,0.165,0.109,0.16,0.583,0.639,0.361,0.912,0.088,0.704,0.296,19-20
1629622,0.667,0.333,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.5,0.5,0.0,0.0,0.5,0.5,19-20
1628467,0.379,0.621,0.351,0.021,0.531,0.068,0.118,0.113,0.33,0.831,0.169,1.0,0.0,0.916,0.084,19-20
1628982,0.529,0.471,0.35,0.1,0.6,0.05,0.05,0.225,0.25,0.714,0.286,0.75,0.25,0.733,0.267,19-20
203086,0.453,0.547,0.427,0.013,0.515,0.036,0.058,0.113,0.414,0.833,0.167,0.943,0.057,0.882,0.118,19-20
1629662,0.375,0.625,0.238,0.0,0.643,0.19,0.119,0.143,0.238,0.8,0.2,0.778,0.222,0.786,0.214,19-20
203487,0.712,0.288,0.551,0.031,0.204,0.152,0.245,0.183,0.52,0.483,0.517,0.955,0.045,0.577,0.423,19-20
1626187,0.207,0.793,0.222,0.0,0.444,0.074,0.334,0.444,0.222,1.0,0.0,1.0,0.0,1.0,0.0,19-20
203077,0.697,0.303,0.567,0.033,0.25,0.0,0.183,0.283,0.533,0.706,0.294,1.0,0.0,0.773,0.227,19-20
1629008,0.616,0.384,0.52,0.09,0.363,0.125,0.117,0.139,0.43,0.632,0.368,0.839,0.161,0.697,0.303,19-20
1628969,0.599,0.401,0.531,0.039,0.315,0.199,0.154,0.217,0.492,0.763,0.237,0.986,0.014,0.826,0.174,19-20
201144,0.549,0.451,0.403,0.086,0.427,0.105,0.17,0.139,0.317,0.257,0.743,0.625,0.375,0.409,0.591,19-20
203488,0.243,0.757,0.204,0.035,0.717,0.035,0.079,0.133,0.168,0.783,0.217,1.0,0.0,0.935,0.065,19-20
