PLAYER_ID,PASSES_MADE,PASSES_RECEIVED,SECONDARY_AST,POTENTIAL_AST,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,SEASON
2557,33.2,37.5,0.4,6.1,3.8,0.088,0.114,13-14
2736,33.0,38.0,0.3,5.8,3.6,0.088,0.109,13-14
203146,10.0,8.5,0.0,2.5,1.0,0.1,0.1,13-14
202952,11.6,6.6,0.1,0.8,0.4,0.022,0.032,13-14
202412,15.4,18.4,0.1,2.9,1.4,0.079,0.094,13-14
1938,29.6,37.3,0.8,8.1,5.6,0.146,0.191,13-14
202705,8.1,9.7,0.1,1.6,0.9,0.088,0.109,13-14
201188,48.5,45.6,0.5,7.7,4.3,0.075,0.089,13-14
101162,42.5,29.4,0.3,4.0,2.1,0.04,0.05,13-14
201158,27.1,31.8,0.7,3.9,3.0,0.083,0.11,13-14
202694,21.4,19.6,0.1,2.3,1.2,0.05,0.058,13-14
201977,16.7,21.1,0.1,2.2,1.3,0.063,0.08,13-14
201596,52.9,53.4,0.7,9.1,6.2,0.092,0.116,13-14
202693,25.6,26.3,0.2,3.9,2.2,0.069,0.084,13-14
203104,18.7,21.0,0.3,3.4,1.8,0.077,0.097,13-14
201578,9.6,9.6,0.0,1.0,0.5,0.041,0.053,13-14
101110,24.7,26.7,0.2,2.5,1.5,0.051,0.062,13-14
101107,27.6,22.1,0.1,2.8,1.3,0.043,0.049,13-14
203486,17.6,14.7,0.1,1.7,1.0,0.049,0.058,13-14
2440,28.7,25.0,0.2,3.6,2.5,0.069,0.087,13-14
2588,14.9,10.2,0.1,0.9,0.5,0.034,0.036,13-14
203521,24.7,26.4,0.2,5.3,3.3,0.105,0.132,13-14
203090,17.3,16.7,0.2,2.4,1.3,0.058,0.074,13-14
2408,9.5,8.0,0.0,0.5,0.0,0.0,0.0,13-14
1897,11.3,11.0,0.1,1.6,0.8,0.052,0.067,13-14
203086,10.2,6.9,0.1,1.2,0.6,0.044,0.057,13-14
201563,16.6,15.5,0.1,1.5,0.9,0.046,0.056,13-14
203487,59.9,72.9,0.8,12.7,7.7,0.105,0.129,13-14
203077,16.4,17.3,0.1,2.2,1.1,0.051,0.069,13-14
201144,65.9,77.6,1.2,12.8,8.1,0.092,0.123,13-14
2399,30.6,32.0,0.4,4.7,2.8,0.074,0.092,13-14
200839,13.1,9.5,0.1,1.2,0.6,0.019,0.042,13-14
2229,12.9,13.8,0.2,2.9,1.9,0.12,0.148,13-14
2034,23.3,21.8,0.2,3.5,2.1,0.068,0.088,13-14
203488,15.8,11.2,0.2,0.8,0.6,0.022,0.035,13-14
203118,20.4,20.2,0.1,1.9,1.1,0.044,0.054,13-14
203101,28.4,17.8,0.1,1.7,0.7,0.019,0.023,13-14
203545,9.8,8.3,0.1,1.1,0.6,0.049,0.066,13-14
203141,22.6,17.3,0.1,1.8,0.9,0.035,0.041,13-14
2590,41.7,47.1,0.5,9.0,5.3,0.104,0.127,13-14
101145,47.4,61.1,1.0,11.7,7.2,0.121,0.151,13-14
201203,6.7,8.0,0.0,2.7,1.3,0.2,0.2,13-14
201986,14.6,15.8,0.3,2.8,1.9,0.094,0.128,13-14
101126,24.4,31.5,0.3,5.6,3.5,0.104,0.144,13-14
203489,38.1,40.0,0.4,6.9,4.1,0.081,0.107,13-14
1737,6.3,4.5,0.0,0.5,0.3,0.04,0.043,13-14
203517,7.7,9.3,0.0,1.6,0.7,0.067,0.096,13-14
2403,32.5,35.4,0.2,6.2,3.4,0.089,0.103,13-14
201979,33.5,35.2,0.4,5.9,3.6,0.087,0.108,13-14
2555,26.3,15.0,0.1,2.7,1.6,0.049,0.062,13-14
201156,22.2,34.5,0.3,3.5,2.0,0.067,0.089,13-14
201587,53.6,43.7,0.6,9.6,6.1,0.096,0.115,13-14
201593,22.6,24.6,0.2,2.1,1.3,0.041,0.056,13-14
202696,46.7,32.6,0.3,3.8,2.2,0.039,0.047,13-14
202708,39.7,40.3,0.5,6.6,4.0,0.076,0.099,13-14
201564,25.9,31.5,0.2,4.7,2.7,0.079,0.103,13-14
203136,3.0,2.1,0.0,0.3,0.1,0.031,0.047,13-14
201600,23.6,12.0,0.1,1.4,0.8,0.022,0.032,13-14
201956,24.2,17.7,0.1,2.5,1.5,0.051,0.061,13-14
203111,8.1,8.2,0.1,1.0,0.5,0.055,0.066,13-14
201785,6.2,4.8,0.0,0.8,0.3,0.027,0.054,13-14
203490,7.8,7.9,0.0,0.8,0.4,0.034,0.045,13-14
200782,27.7,22.6,0.1,4.0,2.1,0.063,0.075,13-14
203143,39.9,34.6,0.4,7.7,4.1,0.087,0.104,13-14
201976,47.4,50.7,0.4,5.7,3.5,0.057,0.075,13-14
202335,30.0,22.1,0.2,2.4,1.5,0.039,0.049,13-14
201988,32.8,38.4,0.5,4.1,2.6,0.056,0.079,13-14
2200,49.7,44.0,0.3,7.5,3.9,0.067,0.079,13-14
202331,43.5,49.4,0.4,7.8,4.3,0.081,0.099,13-14
200794,44.3,42.5,0.5,6.5,3.8,0.071,0.087,13-14
1718,32.4,33.9,0.3,5.3,2.9,0.072,0.09,13-14
203544,23.8,19.5,0.1,2.4,1.3,0.049,0.057,13-14
203103,9.6,8.2,0.1,0.7,0.5,0.044,0.05,13-14
203491,15.4,17.6,0.3,3.5,2.0,0.092,0.13,13-14
203515,28.8,30.8,0.4,6.3,3.9,0.112,0.137,13-14
203112,15.4,8.4,0.0,1.2,0.6,0.029,0.039,13-14
203113,10.2,10.6,0.1,1.3,0.6,0.049,0.061,13-14
202347,14.7,17.1,0.1,2.9,1.6,0.091,0.109,13-14
200765,72.1,77.6,0.9,21.5,12.0,0.136,0.166,13-14
201196,43.4,53.2,0.5,8.9,5.0,0.094,0.115,13-14
200751,28.3,36.0,0.3,7.4,4.5,0.125,0.16,13-14
1740,18.6,13.3,0.2,1.7,1.2,0.051,0.064,13-14
2446,5.7,6.2,0.0,0.6,0.3,0.06,0.06,13-14
951,22.5,24.4,0.2,3.8,2.4,0.087,0.108,13-14
203492,32.4,37.3,0.2,5.8,3.0,0.082,0.092,13-14
101109,57.1,59.1,0.6,11.3,6.4,0.098,0.113,13-14
203493,6.6,7.1,0.1,0.9,0.5,0.042,0.071,13-14
2501,14.8,7.7,0.0,1.1,0.5,0.026,0.031,13-14
202704,40.9,48.5,0.5,8.8,5.0,0.101,0.122,13-14
202130,6.0,8.0,0.0,0.7,0.3,0.056,0.056,13-14
2210,26.6,28.7,0.3,3.5,2.0,0.06,0.077,13-14
203495,2.8,4.1,0.0,0.3,0.3,0.065,0.097,13-14
201937,69.5,71.6,1.0,18.6,10.8,0.124,0.155,13-14
203133,13.4,10.3,0.1,1.2,0.6,0.032,0.046,13-14
