PLAYER_ID,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON
1627738,4.0,1.7,2.4,0.682,0.0,0.1,0.0,0.7,1.1,0.6,1.1,2.9,4.0,0.6,0.3,0.6,0.3,1.3,-2.4,18-19
1628415,7.5,2.7,6.8,0.402,0.8,2.2,0.375,1.2,1.7,0.733,0.5,1.2,1.7,0.9,0.6,0.2,1.1,2.8,-0.9,18-19
203079,12.0,4.5,10.9,0.414,2.5,6.6,0.377,0.5,1.0,0.5,0.2,2.5,2.6,2.8,0.7,0.2,1.5,1.6,-0.9,18-19
1717,7.3,2.6,7.4,0.359,1.3,4.0,0.312,0.8,1.0,0.78,0.1,3.0,3.1,0.7,0.2,0.4,0.4,1.5,-1.3,18-19
1627734,14.1,5.6,9.5,0.59,0.1,0.2,0.529,2.8,3.9,0.715,2.5,6.8,9.3,2.9,0.6,0.4,2.2,3.2,2.6,18-19
202700,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.3,1.0,0.3,0.0,0.3,1.0,2.0,-5.3,18-19
1628378,23.8,8.6,19.9,0.432,2.4,6.7,0.362,4.1,5.1,0.806,0.8,3.3,4.1,4.2,1.4,0.4,2.8,2.7,4.8,18-19
1628978,4.9,1.9,4.6,0.403,0.8,3.1,0.265,0.3,0.4,0.75,0.6,1.8,2.4,1.1,0.5,0.2,0.7,1.4,4.0,18-19
1629055,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,18-19
1627827,7.5,2.8,6.5,0.432,1.0,3.1,0.311,0.9,1.3,0.709,1.7,3.1,4.8,1.2,0.9,0.4,0.9,2.3,-1.1,18-19
203926,7.3,2.7,5.5,0.491,1.1,2.7,0.408,0.9,1.0,0.835,0.2,1.2,1.4,0.9,0.2,0.1,0.5,1.4,1.7,18-19
1627733,5.0,1.9,4.3,0.447,0.5,2.2,0.218,0.7,1.2,0.593,0.7,3.2,4.0,1.2,0.4,0.5,0.8,2.0,-3.5,18-19
203110,7.4,2.8,6.4,0.445,0.7,2.5,0.285,1.0,1.4,0.692,0.9,6.4,7.3,6.9,1.4,1.1,2.6,3.0,7.0,18-19
1629234,1.8,0.7,1.1,0.577,0.0,0.0,0.0,0.5,0.6,0.846,0.3,1.2,1.5,0.3,0.1,0.2,0.3,0.5,-0.9,18-19
1629130,3.3,1.2,3.1,0.391,0.7,2.3,0.286,0.3,0.4,0.667,0.1,1.1,1.3,0.3,0.3,0.0,0.3,0.7,-2.2,18-19
