PLAYER_ID,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_AST,DRIVE_TOV,SEASON
203507,11.3,3.0,4.8,0.638,2.2,2.9,8.5,0.757,3.6,1.1,1.0,20-21
203922,2.3,0.6,1.1,0.5,0.3,0.3,1.4,0.615,0.9,0.2,0.1,20-21
1629048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-21
201609,9.7,1.5,3.5,0.425,0.4,0.6,3.5,0.355,5.1,1.2,0.7,20-21
202330,11.3,1.9,4.5,0.434,1.6,1.9,5.6,0.495,4.6,1.1,0.8,20-21
203476,0.9,0.2,0.3,0.538,0.2,0.3,0.6,0.727,0.2,0.1,0.1,20-21
1630203,0.9,0.4,0.4,1.0,0.0,0.0,0.9,1.0,0.4,0.0,0.0,20-21
1629684,1.1,0.2,0.5,0.379,0.1,0.2,0.5,0.417,0.4,0.2,0.1,20-21
1628960,5.0,0.9,1.8,0.489,0.6,0.7,2.5,0.496,2.1,0.4,0.5,20-21
204222,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-21
1628977,6.8,1.6,3.5,0.443,1.0,1.7,4.3,0.637,1.8,0.3,0.5,20-21
203084,7.7,1.7,3.1,0.544,1.0,1.3,4.5,0.591,3.2,1.0,0.5,20-21
1628385,0.3,0.1,0.2,0.429,0.1,0.1,0.2,0.692,0.1,0.0,0.0,20-21
202355,0.3,0.1,0.1,0.6,0.1,0.1,0.2,0.889,0.0,0.0,0.1,20-21
1627740,1.5,0.0,0.0,0.0,1.5,2.0,1.5,1.0,0.0,0.0,0.0,20-21
1629649,5.4,1.0,2.0,0.5,0.8,1.1,2.8,0.529,2.1,0.5,0.5,20-21
202697,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,20-21
1630193,6.0,1.3,3.1,0.407,0.7,0.7,3.3,0.552,2.0,0.5,0.3,20-21
1629067,0.8,0.1,0.4,0.267,0.0,0.1,0.2,0.29,0.3,0.1,0.1,20-21
1630171,4.9,1.2,2.7,0.438,0.3,0.5,2.8,0.559,1.6,0.3,0.3,20-21
1628392,0.6,0.2,0.3,0.643,0.1,0.1,0.5,0.852,0.2,0.0,0.0,20-21
1630198,1.0,0.1,0.4,0.267,0.1,0.1,0.3,0.3,0.4,0.1,0.1,20-21
1629676,3.8,0.8,1.8,0.427,0.4,0.6,2.0,0.528,1.3,0.2,0.3,20-21
1630191,0.1,0.1,0.1,0.8,0.0,0.0,0.1,1.125,0.0,0.0,0.0,20-21
202738,4.0,0.3,2.0,0.167,0.0,0.0,0.7,0.167,2.0,0.0,0.0,20-21
202397,8.0,1.2,2.5,0.464,0.1,0.3,2.5,0.317,4.8,1.4,0.4,20-21
1627826,0.2,0.1,0.1,0.625,0.1,0.1,0.2,0.933,0.0,0.0,0.1,20-21
200755,0.9,0.2,0.3,0.533,0.0,0.0,0.4,0.41,0.5,0.1,0.0,20-21
1629630,18.4,3.5,7.8,0.451,2.3,3.1,9.5,0.516,7.2,2.2,1.4,20-21
203960,0.7,0.2,0.4,0.5,0.1,0.1,0.5,0.714,0.1,0.0,0.1,20-21
203210,0.4,0.1,0.2,0.4,0.0,0.0,0.1,0.364,0.2,0.0,0.0,20-21
201580,1.2,0.4,0.9,0.475,0.1,0.1,0.9,0.754,0.2,0.0,0.1,20-21
203953,1.1,0.4,0.5,0.714,0.1,0.2,0.9,0.857,0.4,0.2,0.1,20-21
1630183,1.8,0.3,0.8,0.44,0.1,0.2,0.8,0.46,0.7,0.1,0.1,20-21
