PLAYER_ID,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,SEASON
1627395,0.4,0.3,0.6,0.8,4.1,4.1,3.6,12.2,18-19
203944,3.1,3.2,2.3,13.2,11.7,8.6,9.7,32.3,18-19
1626147,0.7,0.6,0.8,1.6,3.7,3.2,2.7,9.8,18-19
203200,1.9,0.8,1.8,2.3,11.3,8.6,10.0,30.5,18-19
1628382,1.1,1.0,1.4,2.6,6.0,5.7,6.0,20.6,18-19
1628383,0.0,0.0,0.0,1.3,1.3,2.0,3.0,6.7,18-19
1626159,1.5,1.1,1.5,5.7,10.6,7.9,7.9,25.6,18-19
203994,1.9,3.6,0.6,10.3,7.4,7.3,7.4,27.0,18-19
1628443,1.4,1.2,0.4,4.1,6.9,6.2,5.1,20.7,18-19
203564,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,18-19
1626157,3.7,4.5,0.7,12.1,10.8,10.4,9.2,33.7,18-19
202695,4.2,2.3,3.9,9.9,9.7,9.3,8.2,33.2,18-19
1628966,1.2,0.6,1.0,2.9,4.5,5.2,4.2,18.3,18-19
203482,1.4,1.1,0.7,3.4,8.2,6.6,5.9,19.5,18-19
1626162,2.9,1.9,2.8,7.0,10.8,9.3,9.2,29.7,18-19
202689,3.3,1.7,2.9,8.4,10.0,9.4,9.8,34.9,18-19
202702,2.0,2.5,0.7,7.7,6.5,5.6,5.3,21.7,18-19
1629026,0.9,0.5,1.4,2.3,9.2,7.0,8.7,27.2,18-19
203145,2.6,1.2,2.3,4.2,10.3,7.9,7.2,23.9,18-19
203484,2.1,0.9,2.7,2.8,10.0,7.8,7.4,26.4,18-19
201142,3.6,1.9,4.6,8.5,12.2,10.1,10.8,33.2,18-19
1628989,1.8,0.9,1.5,3.4,11.6,7.7,9.9,29.1,18-19
1628995,1.9,1.1,1.9,4.6,9.9,8.8,7.3,30.6,18-19
201567,2.2,2.2,0.9,4.1,8.8,7.3,8.1,29.2,18-19
1626172,0.7,1.8,0.4,4.8,6.2,5.1,5.4,17.8,18-19
203920,0.7,1.0,0.5,3.6,3.7,2.5,2.7,13.0,18-19
203114,2.2,1.0,2.2,5.7,9.6,7.9,6.8,27.6,18-19
1629017,0.1,0.2,0.2,0.7,2.8,1.4,1.8,6.2,18-19
202691,2.8,1.4,3.5,5.4,12.5,9.8,10.7,33.7,18-19
1628424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-19
201585,0.4,1.0,0.3,3.2,3.9,3.9,3.5,11.4,18-19
1628961,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,18-19
1627739,1.5,0.4,1.5,5.9,10.8,8.4,7.9,31.1,18-19
203937,1.6,1.0,1.6,5.8,10.7,6.9,9.6,26.4,18-19
2594,1.0,1.0,0.7,0.6,7.4,4.6,4.6,19.0,18-19
1628398,2.6,1.6,3.4,9.4,12.4,9.2,10.3,35.0,18-19
200768,2.0,1.2,2.5,3.5,10.8,9.0,9.1,32.2,18-19
203124,0.4,0.8,0.2,1.6,2.6,2.7,3.5,7.9,18-19
202681,3.4,1.8,3.6,8.7,9.9,9.2,9.5,31.7,18-19
200746,2.2,3.5,0.8,10.3,9.6,8.7,9.3,31.5,18-19
202362,0.9,0.9,0.9,2.2,6.3,4.7,5.8,17.4,18-19
202498,0.7,0.4,0.5,1.7,4.5,4.1,3.7,18.0,18-19
1629013,1.4,0.8,1.3,1.4,8.5,5.6,6.5,25.2,18-19
204038,1.2,0.9,0.9,1.5,6.7,5.5,4.7,23.2,18-19
1626204,1.5,1.9,0.8,5.9,9.7,6.6,8.0,26.4,18-19
1628374,2.3,2.3,1.7,7.2,11.4,8.9,8.7,33.4,18-19
2544,4.2,2.7,5.3,13.5,13.0,9.3,11.2,37.2,18-19
1629022,0.4,0.1,0.5,0.9,3.2,2.5,3.2,7.8,18-19
1628366,1.9,1.2,2.2,4.2,11.0,8.6,9.6,31.6,18-19
203485,0.4,0.0,0.3,1.1,3.0,1.9,2.7,8.0,18-19
101150,2.1,1.0,2.5,7.1,9.5,8.7,8.0,28.0,18-19
201601,1.3,0.8,0.5,2.5,6.0,6.3,5.3,18.0,18-19
1629029,3.0,2.0,2.9,8.0,11.5,8.5,12.3,32.0,18-19
1628379,1.6,0.6,1.9,2.2,6.7,5.4,5.4,23.6,18-19
1628436,0.7,0.8,0.3,1.3,5.5,5.0,3.6,17.1,18-19
2736,1.4,1.0,1.2,3.5,4.9,4.9,4.4,16.2,18-19
1627781,0.3,0.1,0.4,0.1,2.3,1.3,1.6,5.3,18-19
1627763,1.8,1.3,2.4,8.1,8.7,6.5,5.8,24.5,18-19
1626259,0.3,0.4,0.5,0.0,3.7,2.2,2.4,6.8,18-19
1627736,2.1,1.0,2.3,3.7,7.2,6.1,5.6,24.0,18-19
1628370,1.4,0.6,1.5,2.5,5.1,4.8,4.8,18.0,18-19
202705,0.9,0.8,0.9,3.4,4.0,3.4,3.6,11.1,18-19
201188,1.9,1.2,0.7,5.0,9.9,7.0,8.6,27.2,18-19
101162,0.6,0.9,0.4,4.0,5.8,4.3,5.6,19.0,18-19
201158,1.1,0.7,1.5,1.9,7.6,6.3,7.0,23.1,18-19
1629094,0.7,1.2,0.0,0.4,1.7,2.6,1.9,5.5,18-19
202694,2.2,1.5,1.3,4.1,9.1,7.0,8.4,26.8,18-19
203935,1.4,0.8,1.0,2.5,8.5,7.8,8.0,26.0,18-19
1626209,1.6,0.7,1.3,4.1,6.9,6.3,5.0,22.1,18-19
1628365,0.9,1.1,1.4,5.4,8.2,6.1,5.3,21.2,18-19
202693,1.2,1.6,0.4,3.6,7.8,6.7,6.6,20.8,18-19
1627737,0.9,0.8,0.4,2.3,4.5,3.8,3.4,12.0,18-19
1628963,2.4,3.5,1.8,9.1,8.5,7.9,7.9,27.2,18-19
101107,1.6,1.2,1.0,3.2,7.6,7.5,8.4,28.8,18-19
203486,0.8,1.4,0.5,6.2,5.6,6.3,4.8,20.5,18-19
203521,0.7,0.5,0.5,1.9,5.6,4.2,3.8,16.2,18-19
203090,1.7,1.4,0.8,5.1,6.7,7.0,7.3,23.0,18-19
1628467,1.2,1.1,0.7,2.4,6.8,5.6,7.2,20.8,18-19
1628982,0.6,0.2,0.6,1.2,0.8,0.9,1.6,4.4,18-19
203086,0.4,0.7,0.4,2.5,5.5,3.9,4.4,13.7,18-19
201563,1.1,0.7,0.4,5.1,3.8,3.6,3.4,10.8,18-19
203487,0.5,0.5,0.5,2.6,3.8,3.4,3.0,14.9,18-19
203077,1.3,1.3,0.8,3.7,5.4,5.5,4.6,17.0,18-19
1628969,2.4,0.8,1.8,3.1,11.6,9.7,8.8,31.8,18-19
201144,3.4,1.4,1.9,7.1,11.4,8.1,10.9,29.0,18-19
203488,1.1,0.9,1.0,1.3,7.2,5.5,6.6,21.6,18-19
203118,0.6,0.5,0.9,1.2,5.9,5.0,5.4,18.5,18-19
1628970,1.2,1.2,0.8,4.1,6.3,5.9,5.9,22.8,18-19
203101,0.4,0.7,0.1,3.6,4.2,3.1,3.3,9.4,18-19
1628462,0.0,0.2,0.0,0.5,3.6,2.3,3.5,10.5,18-19
1628249,1.2,0.4,1.2,3.2,2.0,5.0,1.2,11.2,18-19
1629011,1.2,2.8,0.4,6.1,7.2,6.6,4.8,21.1,18-19
1628964,1.1,1.3,0.1,3.3,5.1,4.4,4.3,15.3,18-19
1628420,1.6,0.9,1.4,4.7,6.6,6.5,5.7,24.6,18-19
1626149,2.0,3.5,2.0,12.9,9.9,8.1,7.7,26.9,18-19
1629021,0.5,0.4,0.6,2.2,4.9,2.7,3.8,10.1,18-19
1626167,2.2,1.5,0.8,5.5,9.2,8.5,7.7,26.2,18-19
1628513,0.0,0.0,0.0,0.6,2.9,2.1,1.5,7.9,18-19
